avg_beta_t,avg_cos_anchor_region,avg_cos_base_anchor,avg_cos_base_region,avg_cos_rec_base,avg_cos_rec_edit_total,avg_edit_norm,avg_mask_area,avg_rec_energy,avg_rec_norm,bg_dilate_px,bg_dino_source,bg_l1,bg_lpips,bg_lpips_x100,bg_mask_area,bg_psnr,bg_ssim,bg_ssim_luma,clip_direction_similarity,clip_image_source_similarity,clip_source_score,clip_t,clip_target_minus_source,clip_target_score,complete,dilated_edit_mask_area,dino_source_similarity,edit_score,eval_mask_area,failure_flag,failure_note,family,family_label,fill_texture_ratio,final_mask_area,fixed_eval_mask_area,flowedit_idx,inside_blue_ratio,inside_l1,inside_mask_l1,inside_mask_psnr,inside_mask_rmse,inside_texture_energy,local_clip_prompt,local_clip_source_score,local_clip_t,local_clip_t_full_prompt,local_clip_target_minus_source,local_clip_target_score,local_crop_box,lpips_full,lpips_outside,mask_path,mask_source,max_beta_t,max_edit_norm,max_rec_energy,max_rec_norm,method,method_display,missing,outside_l1,outside_mask_l1,outside_mask_psnr,outside_mask_rmse,peak_gpu_memory_gb,result_image,ring_texture_energy,run,runtime_seconds,seed,source_image,source_l1,source_prompt,source_psnr,source_rmse,source_ssim,source_ssim_luma,target_prompt,task
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9949530363082886,0.13331088423728943,0.2014743685722351,20.14743685722351,0.40686511993408203,14.049309574675362,0.14751146733760834,0.14751146733760834,0.07738495618104935,0.8843732476234436,0.2601131796836853,0.25207236409187317,-0.008040815591812134,0.25207236409187317,True,0.593134880065918,0.9155477285385132,-0.008040815591812134,0.5634078979492188,,,F4,T4_local_recolor,0.8319073030928859,0.0,0.5634078979492188,0,0.02270488306904817,0.18616972863674164,0.18616972863674164,11.759900017170363,0.2582289915070139,15.413056373596191,a black bear,0.2601131796836853,0.20797981321811676,0.25207236409187317,-0.008040815591812134,0.25207236409187317,"0,0,2048,1024",0.552189826965332,0.22034180164337158,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,drfs_sd3,DRFS (SD3),,0.1360669881105423,0.1360669881105423,13.909663671530058,0.20161220359104035,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/drfs_sd3/seed_10/result.png,18.527372360229492,fe_000_bear_1_black_bear/drfs_sd3/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.1642952710390091,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",12.571513579040952,0.23519296169452503,0.12447634690598669,0.12447634690598669,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9872229099273682,0.0711340606212616,0.12061229348182678,12.061229348182678,0.37699127197265625,19.78565244671062,0.6071764230728149,0.6071764230728149,0.13862404227256775,0.9032641649246216,0.2776734530925751,0.2833205461502075,0.005647093057632446,0.2833205461502075,True,0.6230087280273438,0.8028704524040222,0.005647093057632446,0.5634307861328125,,,F4,T4_local_recolor,0.9693494317385056,0.0,0.5634307861328125,0,0.13070412999322953,0.08962900936603546,0.08962900936603546,18.0109786468146,0.12573351813273606,15.689764976501465,a black bear,0.2776734530925751,0.2322046458721161,0.2833205461502075,0.005647093057632446,0.2833205461502075,"0,0,512,512",0.3313136100769043,0.14115990698337555,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,fireflow,FireFlow,,0.07229502499103546,0.07229502499103546,19.756648105390248,0.10284130873313871,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/fireflow/seed_10/result.png,16.185871124267578,fe_000_bear_1_black_bear/fireflow/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.0820615291595459,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",18.6887765426036,0.11629503476968807,0.5909598561917412,0.5909598561917412,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.986810564994812,0.08858750760555267,0.13307586312294006,13.307586312294006,0.4065704345703125,19.073996271472296,0.6940484642982483,0.6940484642982483,0.22939297556877136,0.9170292615890503,0.25926050543785095,0.2824088931083679,0.023148387670516968,0.2824088931083679,True,0.5934295654296875,0.6741740703582764,0.023148387670516968,0.5634021759033203,,,F4,T4_local_recolor,1.2194048580582477,0.0,0.5634021759033203,0,0.3114562350830272,0.14503540098667145,0.14503540098667145,14.084062471835853,0.19760452091169872,15.352641105651855,a black bear,0.25926050543785095,0.23679548501968384,0.2824088931083679,0.023148387670516968,0.2824088931083679,"0,0,1024,1024",0.4109904170036316,0.1457434594631195,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_flux,FlowEdit (FLUX),,0.09078463166952133,0.09078463166952133,18.797169260432604,0.11485278668175143,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/flowedit_flux/seed_10/result.png,12.5902738571167,fe_000_bear_1_black_bear/flowedit_flux/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.12134964019060135,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",15.56600806312302,0.16660943700286074,0.5605564012761154,0.5605564012761154,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9980300068855286,0.04179130867123604,0.0516480915248394,5.16480915248394,0.4065704345703125,24.49341326558919,0.8693878650665283,0.8693878650665283,0.2556241750717163,0.9394850730895996,0.2526080906391144,0.2734052538871765,0.020797163248062134,0.2734052538871765,True,0.5934295654296875,0.7450982332229614,0.020797163248062134,0.5634021759033203,,,F4,T4_local_recolor,0.845520550007764,0.0,0.5634021759033203,0,0.03255412427848401,0.09518785774707794,0.09518785774707794,17.355649541659908,0.13558683493451,16.419776916503906,a black bear,0.2526080906391144,0.23680034279823303,0.2734052538871765,0.020797163248062134,0.2734052538871765,"0,0,1024,1024",0.2556350529193878,0.05787161737680435,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,flowedit_sd3,FlowEdit (SD3),,0.04341909661889076,0.04341909661889076,24.119093571095142,0.06223652296276711,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/flowedit_sd3/seed_10/result.png,19.41972541809082,fe_000_bear_1_black_bear/flowedit_sd3/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.07258573919534683,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",19.190642775780802,0.1097660057902943,0.7401638612695169,0.7401638612695169,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.997505247592926,0.07725975662469864,0.05927469581365585,5.927469581365585,0.37699127197265625,18.706356583303027,0.45766082406044006,0.45766082406044006,0.21192608773708344,0.9285870790481567,0.27230551838874817,0.2884969413280487,0.016191422939300537,0.2884969413280487,True,0.6230087280273438,0.7730687260627747,0.016191422939300537,0.5634307861328125,,,F4,T4_local_recolor,0.6622564734783335,0.0,0.5634307861328125,0,0.02051455653351388,0.14365261793136597,0.14365261793136597,14.480800385851156,0.18878173828125,13.924302101135254,a black bear,0.27230551838874817,0.24117055535316467,0.2884969413280487,0.016191422939300537,0.2884969413280487,"0,0,512,512",0.2703988552093506,0.07007921487092972,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,instruct_pix2pix,InstructPix2Pix,,0.07831422984600067,0.07831422984600067,18.65784277900951,0.11670994410049607,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/instruct_pix2pix/seed_10/result.png,21.025543212890625,fe_000_bear_1_black_bear/instruct_pix2pix/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.11512792855501175,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",15.845848462914692,0.161327192797981,0.33637201234637,0.33637201234637,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9961501955986023,0.0730876624584198,0.07564184069633484,7.564184069633484,0.37699127197265625,19.510919188470453,0.46166905760765076,0.46166905760765076,0.23935267329216003,0.8621262311935425,0.23276638984680176,0.27389755845069885,0.041131168603897095,0.27389755845069885,True,0.6230087280273438,0.5859248638153076,0.041131168603897095,0.5634307861328125,,,F4,T4_local_recolor,0.8362056526463509,0.0,0.5634307861328125,0,0.31357481381178065,0.11474848538637161,0.11474848538637161,15.706546502597462,0.16393537364443134,12.750154495239258,a black bear,0.23276638984680176,0.23297938704490662,0.27389755845069885,0.041131168603897095,0.27389755845069885,"0,0,512,512",0.3412437438964844,0.09351341426372528,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,ledits_pp,LEDITS++,,0.07531150430440903,0.07531150430440903,19.33780334315739,0.10792196217852769,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/ledits_pp/seed_10/result.png,15.24763011932373,fe_000_bear_1_black_bear/ledits_pp/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.09753154963254929,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",16.94070962592199,0.14222125894516557,0.3837000174895187,0.3837000174895187,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9995284676551819,0.02762233279645443,0.025232089683413506,2.5232089683413506,0.4065704345703125,28.179772848596244,0.9185361862182617,0.9185361862182617,0.16404901444911957,0.9801912307739258,0.2593313157558441,0.2501315772533417,-0.009199738502502441,0.2501315772533417,True,0.5934295654296875,0.8741217851638794,-0.009199738502502441,0.5634021759033203,,,F4,T4_local_recolor,0.900773210894374,0.0,0.5634021759033203,0,0.0004908847774937793,0.05363285169005394,0.05363285169005394,22.100298096226126,0.07852086861025034,15.037284851074219,a black bear,0.2593313157558441,0.21680563688278198,0.2501315772533417,-0.009199738502502441,0.2501315772533417,"0,0,1024,1024",0.12672662734985352,0.02819175273180008,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,otrf_enh_sd3,OT-RF enhanced (SD3),,0.02857189252972603,0.02857189252972603,27.82155281396443,0.04063706740323547,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/otrf_enh_sd3/seed_10/result.png,16.69375228881836,fe_000_bear_1_black_bear/otrf_enh_sd3/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.04269127920269966,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",23.77303705837822,0.0647661598031634,0.844458113190301,0.844458113190301,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9998993873596191,0.005175611469894648,0.0028305836021900177,0.28305836021900177,0.37699127197265625,41.94252804489115,0.9964674115180969,0.9964674115180969,0.2698885500431061,0.9880855083465576,0.2659130394458771,0.2615564465522766,-0.004356592893600464,0.2615564465522766,True,0.6230087280273438,0.8762646317481995,-0.004356592893600464,0.5634307861328125,,,F4,T4_local_recolor,0.8482849951396624,0.0,0.5634307861328125,0,0.001035883547731889,0.032339826226234436,0.032339826226234436,24.335851049903916,0.06070262158490735,15.985549926757812,a black bear,0.2659130394458771,0.2261577844619751,0.2615564465522766,-0.004356592893600464,0.2615564465522766,"0,0,512,512",0.08541262149810791,0.0034942561760544777,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,ours_sd3,Ours (SD3),,0.005278764292597771,0.005278764292597771,41.79888414759126,0.008129349449778975,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/ours_sd3/seed_10/result.png,18.84455108642578,fe_000_bear_1_black_bear/ours_sd3/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.020525798201560974,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",26.767506455173816,0.04588013395629358,0.89739804774785,0.89739804774785,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9950718879699707,0.08655055612325668,0.15112972259521484,15.112972259521484,0.4065704345703125,18.28143593564691,0.36248379945755005,0.36248379945755005,0.2092679738998413,0.884033203125,0.2883565127849579,0.31519269943237305,0.02683618664741516,0.31519269943237305,True,0.5934295654296875,0.6721209287643433,0.02683618664741516,0.5634021759033203,,,F4,T4_local_recolor,0.8122948455868659,0.0,0.5634021759033203,0,0.1766795876567869,0.14289097487926483,0.14289097487926483,14.586924795395856,0.18648923190775432,8.797390937805176,a black bear,0.2883565127849579,0.24927745759487152,0.31519269943237305,0.02683618664741516,0.31519269943237305,"0,0,1024,1024",0.459383487701416,0.16350069642066956,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,reflex,ReFLEx,,0.08704985678195953,0.08704985678195953,18.244811536849976,0.1223938012630786,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/reflex/seed_10/result.png,10.830292701721191,fe_000_bear_1_black_bear/reflex/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.11851084232330322,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",15.827862949135643,0.16166159246308393,0.2607831140146365,0.2607831140146365,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.9864807724952698,0.059796370565891266,0.11459952592849731,11.459952592849731,0.37699127197265625,20.79185446066294,0.6874633431434631,0.6874633431434631,0.0502844899892807,0.9371510148048401,0.2729831337928772,0.25536835193634033,-0.017614781856536865,0.25536835193634033,True,0.6230087280273438,0.8239757418632507,-0.017614781856536865,0.5634307861328125,,,F4,T4_local_recolor,1.027737066526669,0.0,0.5634307861328125,0,0.0408801624915369,0.08238184452056885,0.08238184452056885,18.6828053787721,0.11637500993393632,16.014606475830078,a black bear,0.2729831337928772,0.21740680932998657,0.25536835193634033,-0.017614781856536865,0.25536835193634033,"0,0,512,512",0.3271610140800476,0.13418181240558624,/cluster/users/grad/2025/25t8103/project/data/flowedit_compatible_135/eval_masks/fe_000_bear_1_black_bear_eval_mask.png,fixed_eval_mask,0.0,0.0,0.0,0.0,rf_solver_edit,RF-Solver-Edit,,0.06151730567216873,0.06151730567216873,20.695286632537318,0.09230721931520691,,/cluster/users/grad/2025/25t8103/project/outputs/flowedit135_metric_runs/fe_000_bear_1_black_bear/rf_solver_edit/seed_10/result.png,15.582396507263184,fe_000_bear_1_black_bear/rf_solver_edit/seed_10,,10,/cluster/users/grad/2025/25t8103/project/_baselines/src/FlowEdit/Data/Images/bear.png,0.07327303290367126,"A large brown bear walking through a stream of water. The stream appears to be shallow, as the bear is able to walk through it without any difficulty.",19.449863458812374,0.10653856112753884,0.6418717557369684,0.6418717557369684,"A large black bear walking through a stream of water. The stream appears to be shallow, as the black bear is able to walk through it without any difficulty.",fe_000_bear_1_black_bear
